EVENT_ID,NAME_2,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,ID_0,,
1079335,HENRY CO.,LUELLA,1/12/2023,1635,Tornado, ,EF3,0,18,0,0,GA,EST-5, ,177365,C,151,FFC,0,0,NWS Storm Survey, ,30.98,2200,3,SE,5,SE,OLA,1/12/2023,1645,33.319,-84.151,33.3734,-84.0014,"New high-resolution areal imagery in concert with a reanalysis of radar data, areal surveys and ground surveys it has been determined that there were multiple tornadoes on the ground simultaneously in southwest Spalding and Northwestern Pike Counties as well as crossing tornado paths. The tornadoes were part of a larger mesocyclone which can be traced west all the way back to the Selma Alabama tornado. Our analysis determined that this tornado would become the dominant circulation which impacted Griffin and much of Spalding County and Southern Henry County. The tornado first touched down in Northwest Pike County along HWY 362 west of Irish Hill Drive where a few trees were snapped and uprooted and quickly increased in intensity to EF1 as it crossed Kings Bridge Road, Huff Creek Rd and Scott Road where numerous trees were snapped and uprooted. As the storm crossed Blanton Mill Road more severe damage was noted both on the ground and areal survey and it was determined that EF2 damage was present in the area around Nunnally Rd and Bethany Road where widespread snapping of trees occurred and a few structures were severely damaged. However, the updated analysis shows that this area also experienced crossing tornado paths both from this tornado and another which struck the area approximately 2 minutes later. The combination of the 2 paths likely resulted in more intense damage indicators. As the storm continued north into southern Spalding County, the circulation briefly weakened causing only sporadic low end EF0 damage northward along Scott Barch Road. It should also be noted that this circulation would pass into southern Spalding County along Scott Barch Road just 2 minutes ahead of another EF1 tornado to cross its path coming in from the west. The tornado continued north crossing Scott Barch Road and uprooting trees in an area south of Blanton Mill Road. Per both radar data and damage on the ground the tornado would pivot within the larger mesocyclone in an area north of Blanton Mill and begin its track east crossing Rover Zetlla Road destroying a barn. It was near this point the tornado and the wind damage would significantly increase as the tornado was intensifying rapidly. The tornado would quickly reach peak intensity of 150-155 mph and several homes were completely destroyed along Kendall Drive and West Road. 2 homes in particular were noted to be completely destroyed down to the foundation however further inspection of the homes revealed that the walls were not anchored fully anchored into the concrete thus a higher rating could not be determined from those homes. The resident of one of those homes rode out the storm in his bathtub, however the bathtub and all plumbing fixtures were torn away from the slab and tossed into the nearby woods. The survivor of the home was miraculously uninjured and got out to help neighbors. Further west along Kendall Drive several homes were also completely destroyed with several others suffering major damage thus the EF3 rating. The damage along West Road in particular garnered a slight upgrade in the wind speed to high end EF3 damage per a reanalysis. Major to severe damage was also noted along Maloy Road, Hwy 16, areas around Griffin High School, The club at Shoal Creek and North Pine Hill Road. As the tornado approached Hwy 19, per UGA faculty, the UGA facility at Dempsey Farm recorded a wind speed of 81.1 mph before the anemometer/wind combo instrument blew off the tower. The tornado continued ENE through the community of Experiment to the NW of the town of Griffin crossing HWY 92 where numerous business and homes suffered damage either from wind or fallen trees consistent with EF0 through EF1 damage. A weather instrument on the south end of the tornado swath at the UGA Griffin Campus recorded a 73.9 mph wind gust as the storm passed by. Damage in the area was consistent with EF0 type wind damage. The tornado struck a Hobby Lobby building in an around Experiment St and Hwy 92 which suffered severe damage to the roof, and exterior walls on the northeast side. Damage to the building was consistent with EF2 winds of approximately 130 mph. The tornado continued Northeast through the northside of Griffin with mostly EF0-EF1 type wind damage. Pockets of more severe damage were noted along Northside Drive and McIntosh Road consistent with high end EF1 damage. The tornado continued northeast crossing Smoak Road and N. McDonough road where it was noted both on the ground and from the air that the circulation weakened and the damage become more sporadic in nature particularly the area from Amelia rd eastward to I75 in southern Henry County. Once the circulation crossed I75 intensity of the tornado increased to a mid to high end EF1 with damage in the city of Locust Grove. The tornado crossed LG Griffin Road where it impacted numerous homes in a subdivision and snapped or uprooted trees. The storm crossed Stanley K Tanger Road and through another neighborhood affecting several homes including some high end EF1 damage. As the storm crossed Hwy 23 numerous trees were snapped or uprooted and a new TDS appeared on radar. The tornado continued NE across Jackson St, Grove Park Drive, Skyland Dr, S. Unity Grove Road and S Ola grove road snapping and uprooting trees as well as causing EF0 or in some cases EF1 damage to homes. The storm continued ENE snapping and uprooting trees through Peaksville Road where it shortly thereafter become less defined and eventually merged with the circulation/tornado ongoing to the south in the Jenkinsburg area.","A line of strong thunderstorms moved into north and central Georgia during the afternoon through the evening on Thursday, January 12th and spawned numerous tornadoes, including several that were long track and significant. Ahead of this line, a few supercells also spawned tornadoes in portions of central and eastern Georgia.  Upon further examination of radar data and high resolution areal imagery, it was found that several tornadoes rotated around and within a larger vortex and caused the widespread damage in the area near Griffin GA, over 2 miles wide in some cases.  |The result was that as many as 4 tornadoes were on the ground simultaneously in SW Spalding County, which were rotating around the larger circulation, merging together in several cases and crossing paths. The presence of 3 mergers was identified in the reanalysis. Additional analysis revealed that wind speeds in the EF3 storm reached|as high as 155mph or high end EF3.  This confirmed a total of 14 tornadoes, including 10 which resulted from the same storm/larger mesocyclone.",110,244,,
964937,CAMDEN CO.,ST MARYS,7/7/2021,1643,Tornado, ,EF1,0,17,0,0,GA,EST-5, ,159557,C,39,JAX,0,0,NWS Storm Survey, ,7.61,200,1,SSE,3,SSE,HARRIETS BLUFF,7/7/2021,1649,30.7205,-81.5469,30.83,-81.56,"An EF1 tornado with peak winds near 100 mph touched down along East St. Mary's River Street, just north of the St. Mary's River, where tree trunks were snapped. The tornado strengthened to peak EF1 intensity and produced significant damage to residences along E. Conyers and Norris Streets in St. Mary's before pivoting north-northeastward. The tornado then damaged homes and apartments along Point Peter Road. The tornado reached maximum width near the Eagle Hammock RV Park at EF1 intensity. Multiple recreational vehicles were flipped over, with two completely flipped upside down. One RV was flipped and blown about 200 yards into a lake on the north side of the park. Several hardwood trees at the park were snapped. There was debris from the RVs scattered throughout the RV park area. The last of tornado damage included solar panel damage just south of Crooked River State Park. There were 17 reported injuries and 11 of the 17 had to be transported to a hospital.","Tropical Storm Elsa tracked NNE across the western tier of the local forecast area through the day on Wed, July 7th. The storm made landfall along the FL Big Bend coast. The main impacts from TS Elsa for the local area included 3 confirmed tornadoes, downed trees due to gusty winds, and heavy rainfall which caused river flooding. There was one loss of life due to a tree falling onto a car. Peak rainfall amount was near 7.2 inches in Alachua county and the peak recorded wind gust in a squall was 58 mph in Jekyll Island GA.",111,244,,
9994295,BLECKLEY CO., ,1/24/1958,1350,Tornado,0,F2,0,16,250000,0,GA,CST, , ,C,23, ,0,0, , ,1.5,200,0, ,0, , ,1/24/1958,1350,32.38,-83.37, , ,,,112,244,,
9996955,DOUGLAS CO., ,4/5/1985,1850,Tornado,0,F1,0,16,2500000,0,GA,CST, , ,C,97, ,0,0, , ,2,33,0, ,0, , ,4/5/1985,1850,33.75,-84.75, , ,,,113,244,,
10001467,CRAWFORD CO., ,3/13/1954,2140,Tornado,0,F3,0,15,2500000,0,GA,CST, , ,C,79, ,0,0, , ,15.9,300,0, ,0, , ,3/13/1954,2140,32.67,-84.1,32.78,-83.87,,,114,244,,
9993542,MURRAY CO., ,4/3/1974,1710,Tornado,0,F4,0,15,2500000,0,GA,CST, , ,C,213, ,0,0, , ,14.9,150,0, ,0, , ,4/3/1974,1710,34.6,-84.93,34.77,-84.77,,,115,244,,
9994615,MERIWETHER CO., ,11/20/1974,615,Tornado,0,F1,0,15,250000,0,GA,CST, , ,C,199, ,0,0, , ,1,100,0, ,0, , ,11/20/1974,615,32.98,-84.58, , ,,,116,244,,
9995700,MITCHELL CO., ,1/12/1975,1300,Tornado,0,F2,0,15,2500000,0,GA,CST, , ,C,205, ,0,0, , ,34,100,0, ,0, , ,1/12/1975,1300,31.08,-84.38,31.45,-84,,,117,244,,
9997007,COBB CO., ,3/19/1986,532,Tornado,0,F2,0,15,25000000,0,GA,EST, , ,C,67, ,0,0, , ,5.7,300,0, ,0, , ,3/19/1986,532,33.97,-84.53,34.02,-84.48,,,118,244,,
9994983,STEPHENS CO., ,5/5/1989,1500,Tornado,0,F2,0,15,2500000,0,GA,CST, , ,C,257, ,0,0, , ,6,300,0, ,0, , ,5/5/1989,1500,34.55,-83.32,34.63,-83.23,,,119,244,,
9994176,TURNER CO., ,8/24/1968,1345,Tornado,0,F2,0,12,250000,0,GA,CST, , ,C,287, ,0,0, , ,0.3,33,0, ,0, , ,8/24/1968,1345,31.67,-83.63, , ,,,120,244,,
9995645,BLECKLEY CO., ,3/16/1972,930,Tornado,0,F2,0,12,250000,0,GA,CST, , ,C,23, ,0,0, , ,0.5,100,0, ,0, , ,3/16/1972,930,32.38,-83.35, , ,,,121,244,,
9996980,WARE CO., ,2/10/1986,2210,Tornado,0,F1,0,12,2500000,0,GA,EST, , ,C,299, ,0,0, , ,3.5,33,0, ,0, , ,2/10/1986,2210,31.23,-82.4,31.28,-82.27,,,122,244,,
10009522,CHEROKEE CO., ,11/22/1992,1117,Tornado,0,F4,0,12,2500000,0,GA,EST, , ,C,57, ,0,0, , ,7,867,0, ,0, , ,11/22/1992,1117,34.08,-84.52,34.17,-84.43,,,123,244,,
5573192,LUMPKIN CO.,DAHLONEGA,11/7/1996,2350,Tornado, ,F1,0,12,400000,0,GA,EST, ,1024124,C,187,FFC,0,0, , ,6,75,5,SSE,6,ESE,DAHLONEGA,11/8/1996,0,34.47,-83.95,34.5,-83.88,,"A severe thunderstorm developed in extreme south Lumpkin county about two miles southwest of highway 60. The storm tracked northeast across a small handle"" of Hall county", then back into Lumpkin county and on into White county. The storm apparently had an embedded vortex (F0-F1) that occasionally touched down along this path. In Lumpkin county,244," numerous trees were downed and buildings were destroyed. Four mobile homes and three single-family homes were destroyed. A dozen other mostly older homes were damaged. A dozen people suffered very minor injuries.""",124
5664634,SUMTER CO.,DESOTO,9/29/1998,1530,Tornado, ,F1,0,12,200000,0,GA,EST, ,2149120,C,261,FFC,0,0,NWS STORM SURVEY, ,0.2,50, , , , ,DESOTO,9/29/1998,1530,31.95,-84.07,31.95,-84.07,Low topped convection caused an apparent tornado in the Railroad Street area of DeSoto. Newspaper reports and sight survey by an NWS employee indicated at least 1 permanent structure home and 7 mobile homes were destroyed. Other homes were damaged by some of the hundreds of trees that fell. Several businesses were also damaged.,,125,244,,
5357255,ELBERT CO.,BOWMAN,5/6/2003,1322,Tornado, ,F2,0,12,200000,0,GA,EST, ,1152202,C,105,GSP,0,0,NWS STORM SURVEY, ,4,200,4,WNW,4,WNW,BOWMAN,5/6/2003,1330,34.21667,-83.1,34.2,-83.03333,"This tornado moved from Madison County into northwest Elbert County and intensified, destroying or severely damaging several houses and mobile homes. A parked car was also flipped before the tornado lifted.",,126,244,,
154424,RICHMOND CO.,FT GORDON,4/10/2009,2136,Tornado, ,EF3,0,12,5000000,0,GA,EST-5, ,26375,C,245,CAE,0,0,NWS Storm Survey, ,11.73,880,5,NNW,1,ESE,BEL AIR,4/10/2009,2152,33.451,-82.162,33.4263,-81.9608,A supercell tornado continued out of Columbia county and tracked across the Augusta area severely damaging many homes and business and taking down numerous trees and powerlines. One hundred and fifty people had to be evacuated from a nursing home that was damaged and there were around a dozen minor injuries.,Supercell thunderstorms moved across the CSRA and produced large tornadoes.  One tornado tracked across Columbia and Richmond counties then went into Aiken county South Carolina along highway 278.  The second tornado tracked across Burke county then into lower Barnwell and Allendale counties in South Carolina. Several homes were destroyed and many had moderate to severe damage.  Widespread trees and powerlines were also down.  Total damage estimate was 3 million dollars.,127,244,,
9998201,MUSCOGEE CO., ,5/16/1966,1720,Tornado,0,F1,0,11,2500000,0,GA,CST, , ,C,215, ,0,0, , ,3.3,400,0, ,0, , ,5/16/1966,1720,32.47,-85,32.48,-84.95,,,128,244,,
9994973,HALL CO., ,5/5/1989,1420,Tornado,0,F1,0,11,250000,0,GA,CST, , ,C,139, ,0,0, , ,1,200,0, ,0, , ,5/5/1989,1420,34.28,-83.8, , ,,,129,244,,
9997296,CARROLL CO., ,2/16/1990,435,Tornado,0,F2,0,11,250000,0,GA,EST, , ,C,45, ,0,0, , ,7,100,0, ,0, , ,2/16/1990,435,33.58,-85.05,33.68,-84.95,,,130,244,,
10001449,BERRIEN CO., ,5/11/1952,620,Tornado,0,F3,0,10,2500000,0,GA,CST, , ,C,19, ,0,0, , ,4.3,200,0, ,0, , ,5/11/1952,620,31.37,-83.25,31.4,-83.2,,,131,244,,
